solverid,instanceid,runtime,status,score,vresult
zheng_kissat-mab-hypre[main],40ae60a61929b6bfa2ac99ab4b9a0f7e,5000.05,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre[main],8da88a43b4ac226f614dd82d4519d8c6,5000.38,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre[main],bd0b055b890a9ace598a0c4aba40de30,567.48,unsat-verified,567.48,unsat
zheng_kissat-mab-hypre[main],5220b0e01fb49440531004bebbafbc44,108.68,checker-timeout,10000.00,unsat
zheng_kissat-mab-hypre[main],a2fdd0935df1379c67cf1bb93ef2cfad,5000.11,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],824cd6f379c23cc863e501e397092cb9,831.33,unsat-verified,831.33,unsat
zheng_kissat-mab-hypre[main],8990b3506e948e87b005d103d1ce6eb8,2942.19,unsat-verified,2942.19,unsat
zheng_kissat-mab-hypre[main],3a8409393cc1ebae1444a079d216f221,5000.04,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],cc436db9fe0278663ce376e068069815,765.47,unsat-verified,765.47,unsat
zheng_kissat-mab-hypre[main],95f346a183b890307596310fd33b4836,5000.10,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],75429ff7acb5acb597abe01aa745c2a6,436.09,sat-verified,436.09,sat
zheng_kissat-mab-hypre[main],b2047f327e213b5f14adb8c75ee514fb,1596.26,sat-verified,1596.26,sat
zheng_kissat-mab-hypre[main],b023ea0eb9adbd9182c01d7e2d443289,95.67,unsat-verified,95.67,unsat
zheng_kissat-mab-hypre[main],ac3e3bb744e258282990aa4307c08cb8,1513.66,unsat-verified,1513.66,unsat
zheng_kissat-mab-hypre[main],7e21850936d6127540157afaaf912c02,5000.41,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],7a13ffe9546cc7dfabdedebb64700e8a,164.00,unsat-verified,164.00,unsat
zheng_kissat-mab-hypre[main],a789d0722f1aa0d44c5a38b374719c69,14.00,sat-verified,14.00,sat
zheng_kissat-mab-hypre[main],04d0ae28e10d4a35ebab62f42f0200e8,5000.08,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],1bb9fe12b4fb50e98903ee87a51d6472,22.51,unsat-verified,22.51,unsat
zheng_kissat-mab-hypre[main],416e33a8463911546e4cd87d282a7e1e,745.66,sat-verified,745.66,sat
zheng_kissat-mab-hypre[main],c615d49f357813514966186ab834be28,5000.10,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],db099269d468029b70419bf4a49e99a1,325.11,sat-verified,325.11,sat
zheng_kissat-mab-hypre[main],7d311f620f4ebc4adf8f4079899750eb,388.34,sat-verified,388.34,sat
zheng_kissat-mab-hypre[main],324b2441c6f1fa9d5f3cf3a4c8447fc7,5000.07,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],ae48df6541d190c096b1e5ba22d1b534,212.54,unsat-verified,212.54,unsat
zheng_kissat-mab-hypre[main],e4d1892db27b721b88e5ee7e5987649f,5000.35,solver-timeout,10000.00,
zheng_kissat-mab-hypre[main],4551c996fc6f5fbe62b43076abb25077,2157.99,sat-verified,2157.99,sat
zheng_kissat-mab-hypre[main],2b7e863462991fd008f9898eca63ebf4,90.22,sat-verified,90.22,sat
zheng_kissat-mab-hypre[main],de8c42d50f1dbf43a731f1916dc6bf01,3611.49,unsat-verified,3611.49,unsat
zheng_kissat-mab-hypre[main],83ced7d9ee8058c52c9a68ded7fad0a5,5000.19,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre[main],543e67dd5abc272c37775b1b742a1d9a,79.32,sat-verified,79.32,sat
zheng_kissat-mab-hypre[main],180e6d8b61fe6bab26126b78591e324e,242.28,sat-verified,242.28,sat
zheng_kissat-mab-hypre[main],e85fb114c33f450dc2622c78bc6fa019,39.18,sat-verified,39.18,sat
zheng_kissat-mab-hypre[main],6add7e416c1126607afeb2666af330ac,121.23,unsat-verified,121.23,unsat
zheng_kissat-mab-hypre[main],d9fe50de72fb34ea94518c32d8f3077c,2521.20,unsat-verified,2521.20,unsat
zheng_kissat-mab-hypre[main],62060247cd0ad566a828c30571c2c774,250.44,unsat-verified,250.44,unsat
zheng_kissat-mab-hypre[main],16ca57f2cdffd5b0260fc771017e1f04,5000.03,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],16f8b291c8cdedb5ca7210fa0eeb34d9,1876.84,unsat-verified,1876.84,unsat
zheng_kissat-mab-hypre-v2[main],043c91001968a1fbd1ef419540fcb396,5000.04,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],9ba8145e0d02318dea5507fc3ba03472,5000.09,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],997491c0cbc3e558a3e3266e2a142215,5000.19,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],6ddda96839bb24cd7389d5556d3ab16d,5000.05,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],e5787bb4c8c29aa39b14a5e11387999d,5000.08,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],65bf849f3e86ab275e339934f4d140a0,5000.12,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],306a29e966fa6293d407bc7ebbc3ecb1,4.23,unsat-verified,4.23,unsat
zheng_kissat-mab-hypre-v2[main],e91253303b915493090c1f4b59d9e969,1.62,unsat-verified,1.62,unsat
zheng_kissat-mab-hypre-v2[main],0f1070ba60b55aa62d3a98798a14700e,5000.10,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],d1335d8a6a98a1988b54e1f481a64fcf,5000.13,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],7372171e2e794a98cda6540676608f32,16.15,unsat-verified,16.15,unsat
zheng_kissat-mab-hypre-v2[main],65ee6b49612eccb7d213e4d950f23677,21.64,sat-verified,21.64,sat
zheng_kissat-mab-hypre-v2[main],32e344a5ab3af245f982678d2b751c6d,5000.10,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],28dcc4119e1bbb5fbd3fdd8f4140f28d,32.51,sat-verified,32.51,sat
zheng_kissat-mab-hypre-v2[main],0efcbd10294eb001b16b4d126923372f,1839.51,unsat-verified,1839.51,unsat
zheng_kissat-mab-hypre-v2[main],01d6fa8efd18ebfecd06af408958477b,2905.94,sat-verified,2905.94,sat
zheng_kissat-mab-hypre-v2[main],667341ee8c1dea3db613db317e2b2c33,371.19,unsat-verified,371.19,unsat
zheng_kissat-mab-hypre-v2[main],80b163b706e0a16702173ec27f3d1331,5000.07,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],34360a677fc854189c982294853e6891,250.46,sat-verified,250.46,sat
zheng_kissat-mab-hypre-v2[main],218f0eccbff400e06c9736bd759c1d3a,6.55,sat-verified,6.55,sat
zheng_kissat-mab-hypre-v2[main],44196693d2cfdb787ba578eef4272f74,46.65,sat-verified,46.65,sat
zheng_kissat-mab-hypre-v2[main],80bb5209e88def5643bf5593320b104f,242.05,sat-verified,242.05,sat
zheng_kissat-mab-hypre-v2[main],d699355595398f0765c5f51c9d0ad852,45.37,sat-verified,45.37,sat
zheng_kissat-mab-hypre-v2[main],365a02a7d781d655bb2a64d2273a2d0c,5.49,sat-verified,5.49,sat
zheng_kissat-mab-hypre-v2[main],af8248aa34c4803bfc0add954cf2e620,4.04,sat-verified,4.04,sat
zheng_kissat-mab-hypre-v2[main],d737aeb8e2eb9baed7f007056b3874af,8.28,sat-verified,8.28,sat
zheng_kissat-mab-hypre-v2[main],3b608084b3caae2e9517a2d58cdcd275,4.11,sat-verified,4.11,sat
zheng_kissat-mab-hypre-v2[main],f15a3ce898e0c66f309bf07d73744adf,45.11,sat-verified,45.11,sat
zheng_kissat-mab-hypre-v2[main],2bb63853a9b8b9b9327a142210a9f437,5.90,sat-verified,5.90,sat
zheng_kissat-mab-hypre-v2[main],ba7732774961fdf7508a998a41bd5366,38.46,unsat-verified,38.46,unsat
zheng_kissat-mab-hypre-v2[main],fe776dd02d74e0d68a3e3fc3f9d934de,5000.18,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],0757e47d262b75171c0040987e6d20ce,5000.10,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],7cd6b940be001c46c6294d7cac9aa610,5000.09,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],4d6bd7b2c674fb67b271127586914b74,5000.13,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],782b29d2d691fdc94e0ec5b899390e10,1358.95,sat-verified,1358.95,sat
zheng_kissat-mab-hypre-v2[main],68ef4b1ed6a28c75defea64bb7d53e06,5000.28,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],996bd6326ca560055b6fe916708dfdaa,1142.72,unsat-verified,1142.72,unsat
zheng_kissat-mab-hypre-v2[main],c14f0c610d59a9d5e8cec328485b916f,1121.56,unsat-verified,1121.56,unsat
zheng_kissat-mab-hypre-v2[main],dc3ac89f98e9c3fc43450e256dce1154,521.31,unsat-verified,521.31,unsat
zheng_kissat-mab-hypre-v2[main],a20f076f7fce54172e823c63ea7948f7,64.01,unsat-verified,64.01,unsat
zheng_kissat-mab-hypre-v2[main],ab17eed90e4da47767f72f518e3b4a26,333.63,sat-verified,333.63,sat
zheng_kissat-mab-hypre-v2[main],66204949278cdd9d81e102eace6d4669,514.42,unsat-verified,514.42,unsat
zheng_kissat-mab-hypre-v2[main],744238c5aadea40f8e05db49429da576,5000.28,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],aca9f4faabeb57a57c678d55f5bbd2f4,5000.17,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],30c6fa5c4f5910029b782b712844c93a,5000.12,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],9078ea73ff67edf2b6dcd007c9696ca0,5000.02,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],e3a132ecb8108f7d8a46b6686e686b60,5000.17,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],2d89fda1bd6a761ca5e2f4bb89202681,5000.09,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],fed3f8d39738c2e935e8ed13ddeb6967,5000.11,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],511f1794698a8620c18a7cc32cfc7776,5000.16,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],4d84e818a5ab324dde37429dd2455551,5000.11,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],8e1cdc28bad48753110be5bd578cb934,5000.09,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],ab2ab3a0651f0f35ba319ad976b1b6fd,5000.17,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],247e42e46495f1c4b8707e497af8c93e,5000.06,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],5babccd4bf9b270acf0568bba32313bd,20.43,sat-verified,20.43,sat
zheng_kissat-mab-hypre-v2[main],4e0de894799790b06e8d6c3efd109ade,22.24,sat-verified,22.24,sat
zheng_kissat-mab-hypre-v2[main],ee8c86d39745aea1c1731d4f34bcaed7,18.04,sat-verified,18.04,sat
zheng_kissat-mab-hypre-v2[main],f554b55356a5e0ed39dbf8c1030ebce0,13.52,sat-verified,13.52,sat
zheng_kissat-mab-hypre-v2[main],bb8db7af8ede49391a66d4442d91c10b,18.65,sat-verified,18.65,sat
zheng_kissat-mab-hypre-v2[main],9a4671d8bb658361162976c0f06cc47e,23.72,sat-verified,23.72,sat
zheng_kissat-mab-hypre-v2[main],57f6bbfc8be5a981322fe9991209aa33,11.78,sat-verified,11.78,sat
zheng_kissat-mab-hypre-v2[main],9c5dd2eb0a40a150c686459a118c720a,8.45,sat-verified,8.45,sat
zheng_kissat-mab-hypre-v2[main],c3bc9b01e5f804723b74715508941bf2,10.06,sat-verified,10.06,sat
zheng_kissat-mab-hypre-v2[main],bbcfd33f07cbf6fefa950d8254aa34ce,15.36,sat-verified,15.36,sat
zheng_kissat-mab-hypre-v2[main],8db998d5fd64f85a1847115208f73873,7.73,sat-verified,7.73,sat
zheng_kissat-mab-hypre-v2[main],97af3e49faef7cf67794928b6690b67c,3.67,sat-verified,3.67,sat
zheng_kissat-mab-hypre-v2[main],f2c6d035d0aa58cc06927af6be7a821f,82.79,unsat-verified,82.79,unsat
zheng_kissat-mab-hypre-v2[main],bf8c8761003704e761ce36db6665f741,42.81,unsat-verified,42.81,unsat
zheng_kissat-mab-hypre-v2[main],5de866bc7ff4dfde3cd682b5aca75894,3.33,sat-verified,3.33,sat
zheng_kissat-mab-hypre-v2[main],958fd8bd1936e5bad8cbccae492edd81,165.02,unsat-verified,165.02,unsat
zheng_kissat-mab-hypre-v2[main],c557ad9cb79983b9d429c219e3cecbb8,32.06,unsat-verified,32.06,unsat
zheng_kissat-mab-hypre-v2[main],e1292f8d651e022362630d34fef69312,13.39,sat-verified,13.39,sat
zheng_kissat-mab-hypre-v2[main],6cd46641ebd4c840b8f116d14ca17dfd,0.98,sat-verified,0.98,sat
zheng_kissat-mab-hypre-v2[main],2ca47af4ab7a817725138b8b66e9af7f,5000.11,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],ee44c3f464238366729bf2cb16eb412a,8.67,sat-verified,8.67,sat
zheng_kissat-mab-hypre-v2[main],b6de3c794e223fe515682f52e5d81272,1050.10,unsat-verified,1050.10,unsat
zheng_kissat-mab-hypre-v2[main],37fa67bd34cc613f3fc6954cdee943c1,1252.54,sat-verified,1252.54,sat
zheng_kissat-mab-hypre-v2[main],a5dc08b83ff806ac2c2c8cc23053fb07,340.77,sat-verified,340.77,sat
zheng_kissat-mab-hypre-v2[main],de3440b67769e7af00e58ec9cce9847b,5000.12,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],5fb5e437292532efe687ac6f74a9cb76,5000.03,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],654241eda3e1283f4b139192d1db055a,396.83,sat-verified,396.83,sat
zheng_kissat-mab-hypre-v2[main],7efc1b160fb755fb1e8b6bcc70bbeb90,5000.09,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],dd062c307e10ebbb0d5641709ff26a7e,1533.09,sat-verified,1533.09,sat
zheng_kissat-mab-hypre-v2[main],1c0fe2ac410f3942e374ea72ec005d76,653.14,sat-verified,653.14,sat
zheng_kissat-mab-hypre-v2[main],7fa502dfce37c37c1cafd50b3fba263f,72.54,sat-verified,72.54,sat
zheng_kissat-mab-hypre-v2[main],515511be3905018ae7e6eb7ba7064d72,5000.30,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],33c8aca6a52d10e040da959439834d6a,124.43,sat-verified,124.43,sat
zheng_kissat-mab-hypre-v2[main],a9856534b6ca67123d58dd5fd9c9a1b2,162.79,sat-verified,162.79,sat
zheng_kissat-mab-hypre-v2[main],757d64688ac60cba697a980dfbbf5075,5.38,unsat-verified,5.38,unsat
zheng_kissat-mab-hypre-v2[main],0ec6bf97a96b9840ae84f1d1da4c4dcd,5000.03,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],fbd9968f5067604694f11f14c07c5527,0.17,unsat-verified,0.17,unsat
zheng_kissat-mab-hypre-v2[main],bcdc894819cf050e57849fe84a1e8cc4,3.42,unsat-verified,3.42,unsat
zheng_kissat-mab-hypre-v2[main],58eaf62034046ed4fc52562869569b44,0.15,unsat-verified,0.15,unsat
zheng_kissat-mab-hypre-v2[main],a95f0373ebf724f474fcc9ccd7197bd9,2.63,unsat-verified,2.63,unsat
zheng_kissat-mab-hypre-v2[main],2027301e88cb029e4b47b747da8a180a,4.09,unsat-verified,4.09,unsat
zheng_kissat-mab-hypre-v2[main],1fb646d2657b6dd5f0106dbec9fd6c27,2.23,unsat-verified,2.23,unsat
zheng_kissat-mab-hypre-v2[main],35e0b5a19c88961d98dd806e805759f4,0.12,unsat-verified,0.12,unsat
zheng_kissat-mab-hypre-v2[main],727ebce936c010888c7f71f00885e643,0.09,unsat-verified,0.09,unsat
zheng_kissat-mab-hypre-v2[main],b0142b06940fb02e2b4ddb7a2101a3d6,0.09,unsat-verified,0.09,unsat
zheng_kissat-mab-hypre-v2[main],8fcde459f828e0df9672933e68fa1af2,1.56,unsat-verified,1.56,unsat
zheng_kissat-mab-hypre-v2[main],f497bda3018958d7ba2d1cd99da3982e,122.59,unsat-verified,122.59,unsat
zheng_kissat-mab-hypre-v2[main],981b0e855eed536df112bf2e4ff98807,215.07,unsat-verified,215.07,unsat
zheng_kissat-mab-hypre-v2[main],1fac905143027e3bf0932c09f427aa15,1.61,unsat-verified,1.61,unsat
zheng_kissat-mab-hypre-v2[main],8aa9ffb211d1cba850be2ee9d173b7e1,240.64,unsat-verified,240.64,unsat
zheng_kissat-mab-hypre-v2[main],117b99ffa16d21cb4ccb1c66829b0c7e,5000.08,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],ff706804d01ac07e8b8502de6331f2de,5000.12,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],b13ba48e09e575d6a628c02200ac23f7,986.76,unsat-verified,986.76,unsat
zheng_kissat-mab-hypre-v2[main],15e666a42158e3304fc3979de28a5e44,146.33,unsat-verified,146.33,unsat
zheng_kissat-mab-hypre-v2[main],fbbfbee9e6cba8bca18fbcfc23dcfcb6,80.52,unsat-verified,80.52,unsat
zheng_kissat-mab-hypre-v2[main],826a01aaab9f98e8fb6d3fbbf349078b,3224.26,unsat-verified,3224.26,unsat
zheng_kissat-mab-hypre-v2[main],1397d1d4d8d831069a2cdf911321da07,16.77,unsat-verified,16.77,unsat
zheng_kissat-mab-hypre-v2[main],9fbe200523c648000d71b2c739093aa2,5000.12,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],48432767076e402d2accbf2da7260885,302.29,unsat-verified,302.29,unsat
zheng_kissat-mab-hypre-v2[main],9aa85c5c114245c182ed6afbe3d8daed,173.08,unsat-verified,173.08,unsat
zheng_kissat-mab-hypre-v2[main],1680176921bab3f01c4f7c33791c8c23,5000.18,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],5faba478cb08194407b5ec957ab08599,23.30,sat-verified,23.30,sat
zheng_kissat-mab-hypre-v2[main],b0abaa97c4663edc2048d86de3e2b226,187.04,unsat-verified,187.04,unsat
zheng_kissat-mab-hypre-v2[main],03e49a528251af9a7b7e1ca03c33b162,5000.07,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],ad2247443454da1fbd4543dd1fa5b57c,146.76,unsat-verified,146.76,unsat
zheng_kissat-mab-hypre-v2[main],f52a349677a5b5b5315b5954b3181fe3,27.20,sat-verified,27.20,sat
zheng_kissat-mab-hypre-v2[main],fa3e27fb7209620b792d5c75a75d669b,5000.08,solver-timeout,10000.00,
zheng_kissat-mab-hypre-v2[main],47173e8ab499159d3aa301b0101fe170,114.36,unsat-verified,114.36,unsat
zheng_kissat-mab-hypre-v2[main],546a73eef02dda3719018050b09e9392,172.69,unsat-verified,172.69,unsat
zheng_kissat-mab-hypre-v2[main],ba14be209c2fc064726025f017cef17a,31.72,sat-verified,31.72,sat
zheng_kissat-mab-hypre-v2[main],8e5da99e8323af36e983a99b4df03b92,5000.04,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],a4f816482e853dfad9a685ac1459e66d,5000.08,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],a80a252b748882980d9a80ddea8c5cff,5000.37,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],3e7d8073c795d263ed862db64cf9f0fb,5000.15,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],7ac164a9d153f0a2d9bf54a98d429636,5000.05,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],991aec61a2751602d6d7b3e838035610,5000.08,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],932e2329dd1efeafe7151a0ebf3a343f,5000.08,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],a08d0fcc98fe0ce9c53b2fd0c69ccc4b,5000.02,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],6ad453d6174581d982c4e75e37a38d79,5000.04,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],c7449e5bc5ef75a69f8a454c13d371de,5000.09,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],20ae1404784ed226a1e3e4c9b2d61a41,5000.09,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],5f81a94799858590a2bc96db917bf894,5000.13,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],92b22042a950db2a9841f08d169d1bb5,0.84,unsat-verified,0.84,unsat
zheng_kissat-mab-hypre-v2[main],5d8b47745dba3fe50f9c8712be389cd5,0.48,unsat-verified,0.48,unsat
zheng_kissat-mab-hypre-v2[main],0d082b8fa36f662217bee5524cd24d3a,0.43,unsat-verified,0.43,unsat
zheng_kissat-mab-hypre-v2[main],aa4e80476e6a6ea1034e303e6b2e46dc,0.65,unsat-verified,0.65,unsat
zheng_kissat-mab-hypre-v2[main],a7e5d03892a17e51e22b688f51cf0aab,0.30,unsat-verified,0.30,unsat
zheng_kissat-mab-hypre-v2[main],266e890b706cf336378bf148bbda1aff,0.14,unsat-verified,0.14,unsat
zheng_kissat-mab-hypre-v2[main],71849248b47db583f56e77f55f31e525,0.78,unsat-verified,0.78,unsat
zheng_kissat-mab-hypre-v2[main],c44762c4b177ac64fd0919f37de8382e,0.13,unsat-verified,0.13,unsat
zheng_kissat-mab-hypre-v2[main],860788f93fb766e83e00a29de84180e7,0.20,unsat-verified,0.20,unsat
zheng_kissat-mab-hypre-v2[main],d27f76623aed2fce608c092b2aafafc5,0.89,unsat-verified,0.89,unsat
zheng_kissat-mab-hypre-v2[main],7b9620b5d7da55bda43595fe37867acd,0.96,unsat-verified,0.96,unsat
zheng_kissat-mab-hypre-v2[main],12ac1c71ff0405cc150c2a2db6c4a255,0.61,unsat-verified,0.61,unsat
zheng_kissat-mab-hypre-v2[main],3c51a565526faa922fb298a2658440e9,5000.09,solver-timeout,10000.00,unsat
zheng_kissat-mab-hypre-v2[main],a08c17f9a3888841cf7bbc75a807ff7e,5000.15,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],d10b8bcd1bb5977c5ffe2d1859e4335f,5000.04,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],231f3a169120d3cda9f8feea88a20d85,5000.05,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],43c298c756cac6d547a0457c2da7e468,5000.11,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],a60a138325ac9c88ab293ec0c801a95c,5000.05,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],1707c4c24e66b2cfe6c03955b638bebf,645.65,sat-verified,645.65,sat
zheng_kissat-mab-hypre-v2[main],ca7f7824a958b98512a0c96d73251f8b,5000.07,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],ad5b80bb4d1b60bee12163df25846801,5000.12,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],a110c13186ef5785df8da4bfa2ce9a6d,5000.07,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],d418605014fdeb1236bfa720ac460c62,5000.07,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],8d2b018a5f8855b6ba1868a3ffff9d2f,5000.08,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],776ff89b72b0f6290d69af6f95e13182,1667.53,sat-verified,1667.53,sat
zheng_kissat-mab-hypre-v2[main],d5949f26c5c5128ef2d4ac4d3b432cc2,2913.80,sat-verified,2913.80,sat
zheng_kissat-mab-hypre-v2[main],4de5b7b3c8bf44b2e8c549128bc936a3,2119.74,sat-verified,2119.74,sat
zheng_kissat-mab-hypre-v2[main],a78606fdfd6cf6ee8358bd35fa833be6,5000.07,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],aa62e8cb5d38ac1b2d9eeeb8394eadeb,366.78,sat-verified,366.78,sat
zheng_kissat-mab-hypre-v2[main],ad6bc2d583c43ff9ef00faad7e29a9c2,194.65,sat-verified,194.65,sat
zheng_kissat-mab-hypre-v2[main],22465e251284b8f3e48bf9a06a94855c,1354.39,sat-verified,1354.39,sat
zheng_kissat-mab-hypre-v2[main],3b0eeddcabf36da8642c5774ac67680c,2136.42,sat-verified,2136.42,sat
zheng_kissat-mab-hypre-v2[main],3732b6ac50b1c3f28d72247de89b00e8,2852.99,sat-verified,2852.99,sat
zheng_kissat-mab-hypre-v2[main],4430d3502b0b5e6f4ed473437519e609,2027.01,sat-verified,2027.01,sat
zheng_kissat-mab-hypre-v2[main],2ae678a4f0b8097615160a440efbe08e,759.58,sat-verified,759.58,sat
zheng_kissat-mab-hypre-v2[main],5d02aa18eac7304c705577f1cce07784,377.46,sat-verified,377.46,sat
zheng_kissat-mab-hypre-v2[main],ca18feb7d2bb6bee7a8ab28673fe1d62,5000.09,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],0d0fabe0fbca67a8740ebe8b8621d465,5000.09,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],6f1b15ebd0ac13c05fb052e5b0453f64,99.55,sat-verified,99.55,sat
zheng_kissat-mab-hypre-v2[main],8d0d8518a438d93428257d9a38863c3c,29.35,sat-verified,29.35,sat
zheng_kissat-mab-hypre-v2[main],44452f4bac1e77157bbc900c5cc0756d,3479.28,sat-verified,3479.28,sat
zheng_kissat-mab-hypre-v2[main],808d66b11c602eb1d5728f3f8e90aaef,612.16,sat-verified,612.16,sat
zheng_kissat-mab-hypre-v2[main],2563ea83d8508d635cc034d80014cd72,151.85,sat-verified,151.85,sat
zheng_kissat-mab-hypre-v2[main],aa0eadb6c4935468fd6954e23a550504,4448.00,sat-verified,4448.00,sat
zheng_kissat-mab-hypre-v2[main],2c4491c50d4df86e7c1838083cedc703,5000.05,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],a4eec7a5fef59547129822f6b513d54c,5000.03,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],8caa9b4b72b5f1782fe4554980978cbc,1963.28,sat-verified,1963.28,sat
zheng_kissat-mab-hypre-v2[main],e5066e18b03451d92863160ed8166bdf,1418.73,sat-verified,1418.73,sat
zheng_kissat-mab-hypre-v2[main],c62a1855a4db8ae0b4bd625455332a4c,3057.30,sat-verified,3057.30,sat
zheng_kissat-mab-hypre-v2[main],147ae051ca727d5b2af87223b2299fbe,4989.41,sat-verified,4989.41,sat
zheng_kissat-mab-hypre-v2[main],f604f43d1f5525f3dab4090190adbc66,854.55,sat-verified,854.55,sat
zheng_kissat-mab-hypre-v2[main],02a46668243d6dabab4cf74d3811f6b6,1150.69,sat-verified,1150.69,sat
zheng_kissat-mab-hypre-v2[main],44b7d2c8d08574002ac959e6d1ef30ae,5000.28,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],da6fae94ae1b1cedcced7169df02a762,5000.05,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],5f729f069a233fa88dfb470bbee7c924,5000.12,solver-timeout,10000.00,sat
zheng_kissat-mab-hypre-v2[main],9a4837429c656a71283b8d5bb41c05a7,2229.71,sat-verified,2229.71,sat
zheng_kissat-mab-hypre-v2[main],dbbcaa7797145dfddfa4fe73ce91fdec,3365.99,checker-timeout,10000.00,unsat
